Source,File,Attribute,Value,Total Occurrences,TargetAttribute,Numeric,Boolean,String,DateTime,Currency,Dimensions,Weight,Scale,Ratio,Frequency,Power,Temperature,Colors
www.cleverboxes.com,198.json,dimensions,51.18cm W x 19cm D x 37.99cm H - Weight 3.28kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,20.json,dimensions,109.1cm W x 32.8cm D x 68.1cm H - Weight 26.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,200.json,dimensions,51.80cm W x 16.0cm D x 37.90cm H - Weight 4.0kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,201.json,dimensions,49.83cm W x 12.06cm D x 37.57cm H - Weight 5.22kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,202.json,dimensions,51.04cm W x 18.33cm D x 49.74cm H - Weight 3.43kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,203.json,dimensions,37.4cm W x 19.7cm D x 39.7cm H - Weight 3.7kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,204.json,dimensions,51.6cm W x 6.1cm D x 32.0cm H - Weight 3.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,206.json,dimensions,120.8cm W x 10.6cm D x 69.5cm H - Weight 28kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,207.json,dimensions,46.95cm W x 23.0cm D x 35.6cm H - Weight 4.3kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,208.json,dimensions,41.1cm W x 5.8cm D x 34.8cm H - Weight 5.0kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,209.json,dimensions,55.6cm W x 21.85cm D x 41.8cm H - Weight 4.3kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,21.json,dimensions,54.7cm W x 22.0cm D x 51.5cm H - Weight 5.23kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,210.json,dimensions,54.35cm W x 21.35cm D x 40.2cm H - Weight 3.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,211.json,dimensions,50.78cm W x 40.83cm D x 21.93cm H - Weight 2.7kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,212.json,dimensions,50.35cm W x 21.39cm D x 38.33cm H - Weight 5.60kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,213.json,dimensions,54.85cm W x 24.45cm D x 41.55cm H - Weight 5.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,214.json,dimensions,62.3cm W x 19.7cm D x 47.1cm H - Weight 5.44kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,215.json,dimensions,24.15cm W x 47.11cm D x 69.0cm H - Weight 11.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,216.json,dimensions,56.84cm W x 6.15cm D x 35.88cm H - Weight 7.4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,217.json,dimensions,63.93cm W x 23.0cm D x 41.80cm H - Weight 8.70kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,218.json,dimensions,56.60cm W x 19.0cm D x 39.51cm H - Weight 4.30kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,219.json,dimensions,55.9cm W x 22.2cm D x 43.1cm H - Weight 3.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,22.json,dimensions,51.6cm W x 21.3cm D x 35.9cm H - Weight 4.38kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,220.json,dimensions,51.284cm W x 20.182cm D x 38.596cm H - Weight 6.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,221.json,dimensions,51.3cm W x 15.5cm D x 36.9cm H - Weight 6.9kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,223.json,dimensions,32cm W x 21.52cm D x 70.02cm H - Weight 5.4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,226.json,dimensions,44cm W x 18cm D x 42.6cm H - Weight 3.635kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,228.json,dimensions,57.15cm W x 21.35cm D x 40.1cm H - Weight 4.3kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,229.json,dimensions,38.0cm W x 15.5cm D x 35.9cm H - Weight 4.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,23.json,dimensions,54.7cm W x 22cm D x 51.5cm H - Weight 5.23kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,230.json,dimensions,56.5cm W x 22.0cm D x 51.7cm H - Weight 6.27kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,231.json,dimensions,54.88cm W x 20.1cm D x 49.5cm H - Weight 5.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,232.json,dimensions,55.68cm W x 22.76cm D x 37.80cm H - Weight 10.20kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,233.json,dimensions,51.27cm W x 18.0cm D x 48.36cm H - Weight 3.26kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,234.json,dimensions,45.9cm W x 5.7cm D x 28.2cm H - Weight 3.9kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,235.json,dimensions,56.54cm W x 24.45cm D x 52.42cm H - Weight 6.54kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,236.json,dimensions,44.6cm W x 16cm D x 36.7cm H - Weight 3.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,238.json,dimensions,64.57cm W x 21cm D x 45.2cm H - Weight 5.287kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,24.json,dimensions,55.5cm W x 22.7cm D x 54.3cm H - Weight 5.83kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,240.json,dimensions,47.84cm W x 18.33cm D x 35.80cm H - Weight 2.88kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,242.json,dimensions,44.6cm W x 16cm D x 36.7cm H - Weight 4.6kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,243.json,dimensions,55.01cm W x 21.39cm D x 38.11cm H - Weight 6.2kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,245.json,dimensions,55.5cm W x 24.0cm D x 55.0cm H - Weight 6.97kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,248.json,dimensions,50.95cm W x 24.45cm D x 39.3cm H - Weight 5.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,249.json,dimensions,50.35cm W x 21.39cm D x 38.33cm H - Weight 5.60kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,25.json,dimensions,62.2cm W x 13cm D x 44.9cm H - Weight 4.99kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,250.json,dimensions,110.2cm W x 3.8cm D x 64.6cm H - Weight 18.9kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,251.json,dimensions,47.77cm W x 17.5cm D x 36.1cm H - Weight 3.92kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,252.json,dimensions,50.3cm W x 21.3cm D x 37.6cm H - Weight 2.6kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,254.json,dimensions,46.8cm W x 18.5cm D x 35.55cm H - Weight 2.59kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,258.json,dimensions,51.284cm W x 21.393cm D x 36.407cm H - Weight 4.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,26.json,dimensions,183.62cm W x 8.62cm D x 106.13cm H - Weight 60.0kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,260.json,dimensions,47.48cm W x 4.76cm D x 27.82cm H - Weight 2.20kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,261.json,dimensions,64.7cm W x 23.9cm D x 45.45cm H - Weight 5.6kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,262.json,dimensions,40.7cm W x 20.05cm D x 43.15cm H - Weight 3.9kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,263.json,dimensions,50.43cm W x 21cm D x 36.03cm H - Weight 4.75kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,264.json,dimensions,54.85cm W x 24.45cm D x 37.52cm H - Weight 7.22kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,265.json,dimensions,51.0cm W x 19.5cm D x 41.6cm H - Weight 3.91kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,267.json,dimensions,36.90cm W x 19.10cm D x 39.45cm H - Weight 2.60kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,268.json,dimensions,51.284cm W x 5.49cm D x 30.251cm H - Weight 4.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,27.json,dimensions,55.46cm W x 22.4cm D x 35.235cm H - Weight 5.4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,270.json,dimensions,43.2cm W x 58.2cm D x 13.2cm H - Weight 2.99kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,271.json,dimensions,64.2cm W x 34.8cm D x 46.4cm H - Weight 11.4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,272.json,dimensions,69.78cm W x 8.8cm D x 56.07cm H - Weight 20.2kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,273.json,dimensions,51.45cm W x 17.75cm D x 36.95cm H - Weight 2.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,276.json,dimensions,51.0cm W x 19.50cm D x 39.80cm H - Weight 2.90kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,278.json,dimensions,44.61cm W x 4.75cm D x 28.15cm H - Weight 2.7kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,279.json,dimensions,36.9cm W x 5.8cm D x 32.2cm H - Weight 2.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,280.json,dimensions,54.82cm W x 21cm D x 40.27cm H - Weight 2.6kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,281.json,dimensions,47.39cm W x 16.55cm D x 35.88cm H - Weight 2.41kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,282.json,dimensions,51.2cm W x 17.4cm D x 40.3cm H - Weight 5.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,284.json,dimensions,51.4cm W x 4.8cm D x 32cm H - Weight 3kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,285.json,dimensions,44.6cm W x 16cm D x 36.7cm H - Weight 4.6kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,286.json,dimensions,51.45cm W x 17.75cm D x 36.95cm H - Weight 2.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,287.json,dimensions,56.6cm W x 20.4cm D x 38.2cm H - Weight 3.22kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,288.json,dimensions,46.8cm W x 18.5cm D x 35.55cm H - Weight 2.64kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,289.json,dimensions,150.0cm W x 13.6cm D x 90.0cm H - Weight 70.0kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,29.json,dimensions,152.36cm W x 12.48cm D x 89.16cm H - Weight 54kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,291.json,dimensions,56.1cm W x 22cm D x 39.9cm H - Weight 4.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,293.json,dimensions,69.97cm W x 20.85cm D x 38.7cm H - Weight 5.65kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,294.json,dimensions,64.14cm W x 20.40cm D x 53.90cm H - Weight 4.56kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,295.json,dimensions,40.4cm W x 22.7cm D x 50.6cm H - Weight 4.61kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,296.json,dimensions,69.97cm W x 22.50cm D x 39.44cm H - Weight 6.84kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,297.json,dimensions,43.74cm W x 15.6cm D x 33.68cm H - Weight 2.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,298.json,dimensions,51.471cm W x 20.06cm D x 38.72cm H - Weight 5.2kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,299.json,dimensions,44.43cm W x 17.18cm D x 33.84cm H - Weight 3.35kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,30.json,dimensions,50.4cm W x 22cm D x 51.7cm H - Weight 5.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,300.json,dimensions,128.1cm W x 3.7cm D x 75.2cm H - Weight 21.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,301.json,dimensions,57.32cm W x 20.55cm D x 41.23cm H - Weight 6.4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,302.json,dimensions,41.14cm W x 18.0cm D x 37.02cm H - Weight 2.76kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,303.json,dimensions,41.2cm W x 19.5cm D x 43.4cm H - Weight 3.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,304.json,dimensions,62.2cm W x 19.1cm D x 45.0cm H - Weight 4.2kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,305.json,dimensions,47.76cm W x 24.45cm D x 37.79cm H - Weight 4.7kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,306.json,dimensions,51.67cm W x 22.26cm D x 42.99cm H - Weight 6.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,307.json,dimensions,47.48cm W x 16cm D x 35.71cm H - Weight 3.12kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,308.json,dimensions,56.54cm W x 24.45cm D x 39.36cm H - Weight 6.54kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,309.json,dimensions,44.38cm W x 16.35cm D x 37.28cm H - Weight 2.54kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,31.json,dimensions,50.6cm W x 15.52cm D x 39.83cm H - Weight 7.22kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,310.json,dimensions,54.40cm W x 20.70cm D x 40.90cm H - Weight 4.0kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,311.json,dimensions,50.78cm W x 52.13cm D x 24.46cm H - Weight 5.65kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,312.json,dimensions,50.58cm W x 20.70cm D x 41.91cm H - Weight 3.52kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,313.json,dimensions,55.5cm W x 20cm D x 40cm H - Weight 5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,314.json,dimensions,63.93cm W x 20.03cm D x 53.89cm H - Weight 5.60kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,315.json,dimensions,54.6cm W x 5.23cm D x 37.2cm H - Weight 5.74kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,316.json,dimensions,57.15cm W x 24.45cm D x 42.7cm H - Weight 6.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,317.json,dimensions,64.40cm W x 25.90cm D x 41.0cm H - Weight 6.50kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,318.json,dimensions,56.5cm W x 22.7cm D x 40.3cm H - Weight 6.3kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,319.json,dimensions,53.14cm W x 20.4cm D x 39.8cm H,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,32.json,dimensions,54.85cm W x 24.45cm D x 37.52cm H - Weight 7.22kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,320.json,dimensions,63.9cm W x 24.2cm D x 58.0cm H - Weight 7.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,321.json,dimensions,50.4cm W x 22.7cm D x 50.9cm H - Weight 5.2kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,322.json,dimensions,54.7cm W x 21.9cm D x 41.6cm H - Weight 3.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,323.json,dimensions,34.0cm W x 1.55cm D x 23.9cm H,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,324.json,dimensions,98.0cm W x 10.5cm D x 57.0cm H - Weight 18.0kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,325.json,dimensions,56.56cm W x 18.0cm D x 49.90cm H - Weight 3.51kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,326.json,dimensions,63.93cm W x 20.03cm D x 53.89cm H - Weight 5.60kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,327.json,dimensions,17.27cm W x 4.06cm D x 13.71cm H,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,328.json,dimensions,56.55cm W x 20.3cm D x 41.2cm H - Weight 3.4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,329.json,dimensions,44.0cm W x 17.4cm D x 41.7cm H - Weight 6.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,33.json,dimensions,47.77cm W x 17.5cm D x 36.1cm H - Weight 3.92kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,330.json,dimensions,51.45cm W x 17.75cm D x 36.95cm H - Weight 2.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,331.json,dimensions,55.45cm W x 19.42cm D x 39.3cm H - Weight 4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,332.json,dimensions,50.35cm W x 21.80cm D x 38.40cm H - Weight 5.60kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,333.json,dimensions,55.72cm W x 23.5cm D x 41.63cm H - Weight 9.9kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,334.json,dimensions,50.95cm W x 24.45cm D x 39.3cm H - Weight 5.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,335.json,dimensions,56.16cm W x 20.55cm D x 44.09cm H - Weight 4.6kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,336.json,dimensions,105.93cm W x 4.61cm D x 61.30cm H - Weight 20.70kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,337.json,dimensions,51.2cm W x 20.1cm D x 38.6cm H - Weight 4.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,338.json,dimensions,50.35cm W x 21.80cm D x 38.40cm H - Weight 5.60kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,339.json,dimensions,62.3cm W x 19.1cm D x 47.2cm H - Weight 4.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,34.json,dimensions,55.5cm W x 22.7cm D x 54.3cm H - Weight 5.83kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,340.json,dimensions,105.36cm W x 8.4cm D x 60.82cm H - Weight 22.4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,341.json,dimensions,54.82cm W x 21cm D x 40.27cm H - Weight 2.6kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,342.json,dimensions,44.5cm W x 18.2cm D x 36.6cm H - Weight 3.2kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,344.json,dimensions,64.7cm W x 23.9cm D x 45.45cm H - Weight 5.3kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,345.json,dimensions,64.3cm W x 46cm D x 22cm H - Weight 6.5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,346.json,dimensions,51.2cm W x 20.3cm D x 39cm H - Weight 5kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,347.json,dimensions,64.4cm W x 24.95cm D x 45.5cm H - Weight 8.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,348.json,dimensions,63.9cm W x 19.7cm D x 49.5cm H - Weight 6.3kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,349.json,dimensions,46.6cm W x 25.0cm D x 38.2cm H - Weight 3.8kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,350.json,dimensions,51.1cm W x 24.45cm D x 39.47cm H - Weight 2.7kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,351.json,dimensions,50.8cm W x 18.0cm D x 37.0cm H - Weight 5.7kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,352.json,dimensions,92.51cm W x 4.33cm D x 53.71cm H - Weight 14.90kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,353.json,dimensions,97.25cm W x 6.83cm D x 56.54cm H - Weight 16.80kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,354.json,dimensions,44.32cm W x 35.39cm H - Weight 3.0kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,355.json,dimensions,50.43cm W x 18.5cm D x 38.535cm H - Weight 3.4kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,356.json,dimensions,55.9cm W x 19.7cm D x 39.5cm H - Weight 6.7kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,357.json,dimensions,52.2cm W x 20.72cm D x 39.22cm H - Weight 6.1kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,358.json,dimensions,50.3cm W x 19.8cm D x 39.5cm H - Weight 3.96kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
www.cleverboxes.com,359.json,dimensions,106.27cm W x 4.33cm D x 61.81cm H - Weight 20.0kg,418,monitor_depth_with_stand,0,0,1,0,0,0,0,1,0,0,0,0,0
